id,user_id,type,title,message,icon,data,read_at,created_at,category,priority,link,actions
329a13fd-7371-4e21-98f5-c836b27be927,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""Preparador Físico"" foi ativado. Bônus: R$ 0 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""staff_physio"", ""category"": ""staff"", ""order_id"": ""ea11de16-daa2-4033-be20-16d0579c84cd"", ""expires_at"": ""2026-06-16T22:10:55.361621+00:00""}",,2026-05-17 22:10:55.361621+00,Loja,high,,
d0ab2afc-d14b-4123-af35-80703f3a0827,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""Analista Tático"" foi ativado. Bônus: R$ 0 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""staff_analyst"", ""category"": ""staff"", ""order_id"": ""52598b72-ec08-4f60-8caa-5c9d7b86eff4"", ""expires_at"": ""2026-06-16T22:10:55.56823+00:00""}",,2026-05-17 22:10:55.56823+00,Loja,high,,
0f4f21ac-0a23-482a-8080-1cda19f1e60f,0d476bb0-aebd-4e9f-96d2-6c5d4a76cb6a,success,Produto ativado,"""Lançamento de Coleção 2026"" foi ativado. Bônus: R$ 0 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""uniform_launch_slot"", ""category"": ""uniform"", ""order_id"": ""9263935e-7fa1-44ab-8a12-641e59bd7bd8"", ""expires_at"": ""2026-06-16T22:10:55.78767+00:00""}",,2026-05-17 22:10:55.78767+00,Loja,high,,
e5ae337b-8deb-4e76-9fba-b3293bfacef4,1c4c75aa-2561-441e-9c0e-9655aa005e34,info,🌟 Novo jogador adicionado aos juniores.,"Matheus Lima (VOL, OVR 55, POT 58) chegou à categoria de base. Valor: R$ 405,000.",🎓,"{""rarity"": ""Comum"", ""source"": ""cron_auto"", ""prospect_id"": ""95736b9d-7eb7-4c57-8a09-29689ac3343a""}",,2026-05-18 03:00:00.731016+00,Base,medium,,
f6fbe2f2-704e-476a-bb3b-66377d2cd912,1c4c75aa-2561-441e-9c0e-9655aa005e34,info,📋 Banco de reservas atualizado.,O elenco foi reconstruído automaticamente com os juniores disponíveis.,📋,"{""source"": ""cron_auto"", ""prospect_id"": ""95736b9d-7eb7-4c57-8a09-29689ac3343a""}",,2026-05-18 03:00:00.731016+00,Elenco,medium,,
9052cc19-a3c8-43aa-b653-f88409d21d01,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:59.086317+00,Club,medium,,
b28623e3-5c73-41b9-8360-b01176e64ef5,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:03.392706+00,Club,medium,,
a80bad9f-5d05-4e23-8a5e-d6934dc9cc23,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:15:07.285+00,2026-05-11 03:14:57.386373+00,Club,medium,,
57cbbb88-b51c-4043-b3b9-a46224ec48c8,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:15:07.285+00,2026-05-11 03:15:01.865545+00,Club,medium,,
cf93bf93-1557-421e-af8e-71ecfb403c87,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 1,000,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 04:32:57.44+00,2026-05-11 04:32:41.133699+00,Club,medium,,
0039d6e0-2516-4e9c-9882-b3c023a5ccc7,68123140-4a25-44c0-adff-ea148c54423c,success,Pagamento Confirmado,"Recebemos seu pagamento para ""Campanha Local"".",✅,"{""order_id"": ""175b5b09-081f-49b8-94ea-3b4da4477307"", ""payment_id"": ""159511160392""}",2026-05-16 00:07:48.284+00,2026-05-16 00:04:27.086889+00,Financeiro,high,,
de82ef8c-884f-4bcb-8d6c-a6b0b08f3852,c9544dd0-3729-480b-bd00-315d75a45711,success,Premium Ativado!,Sua conta Premium foi ativada/renovada por 30 dias. Aproveite todos os benefícios!,👑,"{""source"": ""auto_purchase"", ""order_id"": ""bb7a1655-ce6a-41b1-b884-77af6ce56d2d""}",2026-05-16 21:16:45.004+00,2026-05-16 21:16:11.216045+00,Premium,ultra,,
60498195-4efc-4f53-b5f3-aa52ca7a5b50,c9544dd0-3729-480b-bd00-315d75a45711,info,Pedido Realizado,"Seu pedido para ""Plano Sócio Ouro"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""socio_ouro"", ""order_id"": ""107e2d34-bfbf-4391-872c-fc165b453b89""}",2026-05-17 21:02:05.711+00,2026-05-17 20:51:46.389074+00,Financeiro,medium,,
c0c7697c-37be-4afb-827b-e0e66a1a42c4,c9544dd0-3729-480b-bd00-315d75a45711,success,Premium Ativado!,Sua conta Premium foi ativada/renovada por 30 dias. Aproveite todos os benefícios!,👑,"{""source"": ""auto_purchase"", ""order_id"": ""107e2d34-bfbf-4391-872c-fc165b453b89""}",2026-05-17 21:02:05.711+00,2026-05-17 20:51:58.448318+00,Premium,ultra,,
3d41d593-5ba9-42e0-a943-62cb8e376344,c9544dd0-3729-480b-bd00-315d75a45711,success,Produto ativado,"""NovaSports Master"" foi ativado. Bônus: R$ 50,000 · +0 torcedores · +0 sócios. Válido por 30 dias.",📦,"{""item_id"": ""spons_master_t1"", ""category"": ""sponsorship"", ""order_id"": ""2e7146f5-15b4-46f5-bfb5-0c13984a5a6f"", ""expires_at"": ""2026-06-16T21:30:11.195135+00:00""}",2026-05-17 21:30:39.355+00,2026-05-17 21:30:11.195135+00,Loja,high,,
f340776d-e840-471c-869a-8c6a59078618,c9544dd0-3729-480b-bd00-315d75a45711,success,Acesso Liberado!,"Seu item ""NovaSports Master"" foi liberado automaticamente.",🚀,"{""item_id"": ""spons_master_t1"", ""order_id"": ""2e7146f5-15b4-46f5-bfb5-0c13984a5a6f"", ""delivered"": true}",2026-05-17 21:30:39.355+00,2026-05-17 21:30:11.90459+00,Clube,ultra,,
7e23a560-1aa7-434e-9335-7cbfdb301db7,68123140-4a25-44c0-adff-ea148c54423c,auction_unsold,Leilão sem lances,Vinícius Rocha foi para os Jogadores Livres.,🆓,"{""auction_id"": ""b1db9a34-2cdb-44e1-ad53-a39f3588b5f5""}",2026-05-17 22:59:36.084+00,2026-05-17 20:00:00.425966+00,Club,medium,,
1c4d4df8-bbdd-4b00-91ed-bea8dbd91cb3,1c4c75aa-2561-441e-9c0e-9655aa005e34,info,💰 Valor de mercado recalculado.,"Matheus Lima agora vale R$ 405,000 conforme overall, potencial, idade, posição e raridade.",💰,"{""source"": ""cron_auto"", ""prospect_id"": ""95736b9d-7eb7-4c57-8a09-29689ac3343a"", ""market_value"": 405000}",,2026-05-18 03:00:00.731016+00,Financeiro,low,,
f72023e5-e2f2-4ce2-996b-200a17fe2881,3b612347-aa9f-41f8-9bee-59f26c562344,info,🌟 Novo jogador adicionado aos juniores.,"Rafael Teixeira (MEI, OVR 53, POT 56) chegou à categoria de base. Valor: R$ 230,000.",🎓,"{""rarity"": ""Comum"", ""source"": ""cron_auto"", ""prospect_id"": ""0d3d07c4-a402-48ad-95ac-43c0a521453f""}",,2026-05-18 03:00:00.731016+00,Base,medium,,
6d020318-2b9c-40f4-8b28-85e471fde5e2,3b612347-aa9f-41f8-9bee-59f26c562344,info,📋 Banco de reservas atualizado.,O elenco foi reconstruído automaticamente com os juniores disponíveis.,📋,"{""source"": ""cron_auto"", ""prospect_id"": ""0d3d07c4-a402-48ad-95ac-43c0a521453f""}",,2026-05-18 03:00:00.731016+00,Elenco,medium,,
64578aa8-eea4-4af2-ae34-8e155388c3b5,3b612347-aa9f-41f8-9bee-59f26c562344,info,💰 Valor de mercado recalculado.,"Rafael Teixeira agora vale R$ 230,000 conforme overall, potencial, idade, posição e raridade.",💰,"{""source"": ""cron_auto"", ""prospect_id"": ""0d3d07c4-a402-48ad-95ac-43c0a521453f"", ""market_value"": 230000}",,2026-05-18 03:00:00.731016+00,Financeiro,low,,
56066062-b793-4aad-bdbf-80ea3773d4ab,320fcbb8-c3eb-43e7-a3eb-0f302b46897f,info,🌟 Novo jogador adicionado aos juniores.,"Matheus Nogueira (MEI, OVR 54, POT 57) chegou à categoria de base. Valor: R$ 235,000.",🎓,"{""rarity"": ""Comum"", ""source"": ""cron_auto"", ""prospect_id"": ""5d649969-edad-4789-8ace-3d2f8bfb9eef""}",,2026-05-18 03:00:00.731016+00,Base,medium,,
173f0f79-881c-4545-b7c4-ac186a26ab64,320fcbb8-c3eb-43e7-a3eb-0f302b46897f,info,📋 Banco de reservas atualizado.,O elenco foi reconstruído automaticamente com os juniores disponíveis.,📋,"{""source"": ""cron_auto"", ""prospect_id"": ""5d649969-edad-4789-8ace-3d2f8bfb9eef""}",,2026-05-18 03:00:00.731016+00,Elenco,medium,,
796c66a1-b6c0-4d5d-97b6-fd27f00f9e9c,320fcbb8-c3eb-43e7-a3eb-0f302b46897f,info,💰 Valor de mercado recalculado.,"Matheus Nogueira agora vale R$ 235,000 conforme overall, potencial, idade, posição e raridade.",💰,"{""source"": ""cron_auto"", ""prospect_id"": ""5d649969-edad-4789-8ace-3d2f8bfb9eef"", ""market_value"": 235000}",,2026-05-18 03:00:00.731016+00,Financeiro,low,,
1bd32824-cf05-4691-be3b-32a83092f7be,e9e8a10a-6572-4369-a9c6-bdb3e6143f8c,info,🌟 Novo jogador adicionado aos juniores.,"Felipe Ferreira (ATA, OVR 49, POT 52) chegou à categoria de base. Valor: R$ 215,000.",🎓,"{""rarity"": ""Comum"", ""source"": ""cron_auto"", ""prospect_id"": ""0526eb55-9185-4017-ae06-8cc2e186f9e5""}",,2026-05-18 03:00:00.731016+00,Base,medium,,
a77f8a83-2776-4a2f-8edd-b6f0ceaeddd9,e9e8a10a-6572-4369-a9c6-bdb3e6143f8c,info,📋 Banco de reservas atualizado.,O elenco foi reconstruído automaticamente com os juniores disponíveis.,📋,"{""source"": ""cron_auto"", ""prospect_id"": ""0526eb55-9185-4017-ae06-8cc2e186f9e5""}",,2026-05-18 03:00:00.731016+00,Elenco,medium,,
e4b19239-5197-4c52-9026-482a03f0ee5e,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:59.451157+00,Club,medium,,
e21eb9b8-6a09-489c-9b91-c7760fdcf7bc,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:04.507863+00,Club,medium,,
2847d516-0a7e-4108-be23-e99dcfeb5029,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ -50,000,000. Motivo: Retirada administrativa",🔔,,2026-05-11 04:32:57.44+00,2026-05-11 04:31:52.604692+00,Club,medium,,
05d28163-f5d0-4165-b5eb-99eb2890eb8b,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ -3,000,000. Motivo: Retirada administrativa",🔔,,2026-05-11 04:32:57.44+00,2026-05-11 04:32:11.723286+00,Club,medium,,
ad589de1-bf44-4460-8f1a-ac068cd06bd1,e9e8a10a-6572-4369-a9c6-bdb3e6143f8c,info,Pedido Realizado,"Seu pedido para ""Campanha Local"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""mkt_local"", ""order_id"": ""89b421ed-9cea-47cd-bd76-2a4a49a654ba""}",,2026-05-16 00:07:06.29373+00,Financeiro,medium,,
313dc4f4-ae17-49e5-a09e-5abbcc7d11a8,c9544dd0-3729-480b-bd00-315d75a45711,success,Pagamento Confirmado,"Recebemos seu pagamento para ""Plano Sócio Ouro"".",✅,"{""status"": ""PAID"", ""order_id"": ""bb7a1655-ce6a-41b1-b884-77af6ce56d2d"", ""payment_id"": ""159634924584""}",2026-05-16 21:40:17.345+00,2026-05-16 21:16:11.534737+00,Financeiro,high,,
e133c6a7-058e-4679-8cbd-eb38dfae1307,c9544dd0-3729-480b-bd00-315d75a45711,success,Pagamento Confirmado,"Recebemos seu pagamento para ""Plano Sócio Ouro"".",✅,"{""status"": ""PAID"", ""order_id"": ""107e2d34-bfbf-4391-872c-fc165b453b89"", ""payment_id"": ""159754666008""}",2026-05-17 21:02:05.711+00,2026-05-17 20:51:58.749769+00,Financeiro,high,,
3eb16161-a30e-411e-af39-caf18534d8d1,c9544dd0-3729-480b-bd00-315d75a45711,success,Premium Ativado!,Sua conta Premium foi ativada/renovada por 30 dias. Aproveite todos os benefícios!,👑,"{""source"": ""auto_purchase"", ""order_id"": ""2e7146f5-15b4-46f5-bfb5-0c13984a5a6f""}",2026-05-17 21:30:39.355+00,2026-05-17 21:30:11.475684+00,Premium,ultra,,
937baebf-aaff-45f0-bd21-d318d86a37ac,68123140-4a25-44c0-adff-ea148c54423c,success,⭐ Nova Craque geracional na base!,"Paulo Mendes (MEI, OVR 60, POT 98) acaba de surgir na categoria de base.",🎓,"{""rarity"": ""Craque geracional"", ""source"": ""cron_auto"", ""prospect_id"": ""b16e67b5-7aa3-46f6-8708-0c71e7300dd0""}",2026-05-17 22:59:39.939+00,2026-05-17 21:22:54.901975+00,Base,high,,
5751cb34-cc4b-45db-ae7e-f3d30018d333,e9e8a10a-6572-4369-a9c6-bdb3e6143f8c,info,💰 Valor de mercado recalculado.,"Felipe Ferreira agora vale R$ 215,000 conforme overall, potencial, idade, posição e raridade.",💰,"{""source"": ""cron_auto"", ""prospect_id"": ""0526eb55-9185-4017-ae06-8cc2e186f9e5"", ""market_value"": 215000}",,2026-05-18 03:00:00.731016+00,Financeiro,low,,
9c7eaa39-923f-4480-aa2a-a6490d0c2743,e60b679b-7e44-484c-a91c-7b7c1ceba32e,info,🌟 Novo jogador adicionado aos juniores.,"Henrique Teixeira (GOL, OVR 48, POT 51) chegou à categoria de base. Valor: R$ 205,000.",🎓,"{""rarity"": ""Comum"", ""source"": ""cron_auto"", ""prospect_id"": ""d397fe9f-444b-4f82-bf09-b008e374e93a""}",,2026-05-18 03:00:00.731016+00,Base,medium,,
945c2fac-5e9b-40d1-86f5-9e5bf0d881b8,e60b679b-7e44-484c-a91c-7b7c1ceba32e,info,📋 Banco de reservas atualizado.,O elenco foi reconstruído automaticamente com os juniores disponíveis.,📋,"{""source"": ""cron_auto"", ""prospect_id"": ""d397fe9f-444b-4f82-bf09-b008e374e93a""}",,2026-05-18 03:00:00.731016+00,Elenco,medium,,
b5cf4369-3ae2-4bc1-835b-a117b43d91f9,e60b679b-7e44-484c-a91c-7b7c1ceba32e,info,💰 Valor de mercado recalculado.,"Henrique Teixeira agora vale R$ 205,000 conforme overall, potencial, idade, posição e raridade.",💰,"{""source"": ""cron_auto"", ""prospect_id"": ""d397fe9f-444b-4f82-bf09-b008e374e93a"", ""market_value"": 205000}",,2026-05-18 03:00:00.731016+00,Financeiro,low,,
560d8061-8606-44cb-a9b6-fdf5a3531ca8,74125438-d6d6-471b-9669-b06add2421de,info,🌟 Novo jogador adicionado aos juniores.,"Wesley Vieira (ZAG, OVR 61, POT 64) chegou à categoria de base. Valor: R$ 630,000.",🎓,"{""rarity"": ""Comum"", ""source"": ""cron_auto"", ""prospect_id"": ""c6480b26-899f-468c-afe1-4a7b5be90545""}",,2026-05-18 03:00:00.731016+00,Base,medium,,
6b26dae9-527a-4612-afd1-01db3fa2e7ce,74125438-d6d6-471b-9669-b06add2421de,info,📋 Banco de reservas atualizado.,O elenco foi reconstruído automaticamente com os juniores disponíveis.,📋,"{""source"": ""cron_auto"", ""prospect_id"": ""c6480b26-899f-468c-afe1-4a7b5be90545""}",,2026-05-18 03:00:00.731016+00,Elenco,medium,,
1ddd104b-57cb-49ee-9bff-0e2bb74b4f3f,74125438-d6d6-471b-9669-b06add2421de,info,💰 Valor de mercado recalculado.,"Wesley Vieira agora vale R$ 630,000 conforme overall, potencial, idade, posição e raridade.",💰,"{""source"": ""cron_auto"", ""prospect_id"": ""c6480b26-899f-468c-afe1-4a7b5be90545"", ""market_value"": 630000}",,2026-05-18 03:00:00.731016+00,Financeiro,low,,
2b406d51-123e-48a6-abe3-c7341063b09c,68123140-4a25-44c0-adff-ea148c54423c,warning,Sincronização em andamento,Detectamos um pequeno atraso na entrega. Nosso sistema está re-sincronizando seus dados agora.,🔄,,2026-05-24 21:34:11.943+00,2026-05-24 21:33:58.143746+00,Financeiro,medium,,
d43b7624-864b-4b40-98c2-3c4d39836da8,68123140-4a25-44c0-adff-ea148c54423c,info,Pedido Realizado,"Seu pedido para ""Lançamento de Uniforme"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""uniform_launch"", ""order_id"": ""2775fcca-fae5-405b-98b2-e38e463ed942""}",2026-05-26 00:22:29.508+00,2026-05-26 00:19:11.654637+00,Financeiro,medium,,
d69cf7e2-355d-4233-8555-84c67f36ec62,68123140-4a25-44c0-adff-ea148c54423c,loan_offer_accepted,🤝 Empréstimo confirmado,Edson Cardoso foi emprestado para ABC FC.,🤝,"{""listing_id"": ""71e55df1-d037-47b8-8a77-c1225336f1ac""}",2026-05-27 01:59:55.556+00,2026-05-27 01:59:26.431595+00,Club,medium,,
39cdc277-5a18-4a4f-a066-854730b85b0b,dd9fd5b7-074d-4375-a26d-0a2e7c61f47c,success,Bem-vindo ao FLM 26!,"Olá, Manager! Dicas: treine seus jogadores diariamente, melhore o CT e entre em ligas para competir online. Boa sorte! ⚽",👋,,2026-05-27 14:42:13.755+00,2026-05-27 14:38:08.557289+00,Club,medium,,
a54e9be6-cb60-46ed-aa1c-fc4b15c0c761,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:13:59.792273+00,Club,medium,,
32f35cc1-4552-4cd6-9400-2342caf950fd,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:05.083033+00,Club,medium,,
13d0b535-8d95-4282-836c-a069a1f04074,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:15:07.285+00,2026-05-11 03:14:57.026671+00,Club,medium,,
0f93e8fd-87b8-4de8-815a-00b4c1b76ae0,320fcbb8-c3eb-43e7-a3eb-0f302b46897f,finance,Premiação da Copa Recebida,Seu clube recebeu R$ 0.1M da Participação na Copa. Dinheiro adicionado ao caixa!,🔔,,2026-05-11 22:25:59.633+00,2026-05-11 20:51:51.080417+00,Club,medium,,
4a096f60-0895-4299-89be-e5404a8433f7,e9e8a10a-6572-4369-a9c6-bdb3e6143f8c,finance,Premiação da Copa Recebida,Seu clube recebeu R$ 0.1M da Participação na Copa. Dinheiro adicionado ao caixa!,🔔,,2026-05-14 22:29:28.189+00,2026-05-11 20:51:50.901533+00,Club,medium,,
4a7e0ae6-8efd-4210-840a-78e240110920,68123140-4a25-44c0-adff-ea148c54423c,info,Pedido Realizado,"Seu pedido para ""Campanha Local"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""mkt_local"", ""order_id"": ""e440b4d0-c807-4574-b050-041503bfcd42""}",2026-05-16 00:19:38.64+00,2026-05-16 00:18:31.378072+00,Financeiro,medium,,
b081c1f9-d09a-4f60-9968-18af527f837c,1c4c75aa-2561-441e-9c0e-9655aa005e34,finance,Premiação da Copa Recebida,Seu clube recebeu R$ 0.1M da Participação na Copa. Dinheiro adicionado ao caixa!,🔔,,2026-05-16 19:23:40.217+00,2026-05-11 20:51:52.992959+00,Club,medium,,
0ec71746-28e4-44bd-8be8-5ba89478ebe8,c9544dd0-3729-480b-bd00-315d75a45711,success,Acesso Liberado!,"Seu item ""Plano Sócio Ouro"" foi liberado automaticamente.",🚀,"{""item_id"": ""socio_ouro"", ""order_id"": ""bb7a1655-ce6a-41b1-b884-77af6ce56d2d"", ""delivered"": true}",2026-05-16 21:16:43.984+00,2026-05-16 21:16:11.656611+00,Clube,ultra,,
aa44130e-bad0-4d3e-9f64-94a838e39504,c9544dd0-3729-480b-bd00-315d75a45711,success,Acesso Liberado!,"Seu item ""Plano Sócio Ouro"" foi liberado automaticamente.",🚀,"{""item_id"": ""socio_ouro"", ""order_id"": ""107e2d34-bfbf-4391-872c-fc165b453b89"", ""delivered"": true}",2026-05-17 21:02:05.711+00,2026-05-17 20:51:58.859444+00,Clube,ultra,,
1a9b2bc8-d35e-4349-846f-d4dc209345fd,c9544dd0-3729-480b-bd00-315d75a45711,success,Pagamento Confirmado,"Recebemos seu pagamento para ""NovaSports Master"".",✅,"{""status"": ""PAID"", ""order_id"": ""2e7146f5-15b4-46f5-bfb5-0c13984a5a6f"", ""payment_id"": ""159759066032""}",2026-05-17 21:30:39.355+00,2026-05-17 21:30:11.591756+00,Financeiro,high,,
e116475a-ccb5-4576-af9c-7341b3954fd6,c9544dd0-3729-480b-bd00-315d75a45711,match_report,🟢 Relatório: FLM Team Fc 2x0 FLM Team Fc,Brasileirão Série A • Toque para ver os detalhes da partida.,📊,"{""my_goals"": 2, ""opp_goals"": 0, ""competition"": ""Brasileirão Série A"", ""match_db_id"": ""31d7a579-63ae-49d1-9aeb-3ea6cfa0946b""}",2026-05-17 23:16:08.294+00,2026-05-17 23:15:32.083889+00,Club,medium,,
1daa6ab4-8172-460b-8538-7e6ded89f494,68123140-4a25-44c0-adff-ea148c54423c,match_report,🟢 Relatório: ADM FC 2x1 Internacional,Brasileirão Série A • Toque para ver os detalhes da partida.,📊,"{""my_goals"": 2, ""opp_goals"": 1, ""competition"": ""Brasileirão Série A"", ""match_db_id"": ""61bde5b0-418f-4986-aa45-25074051d60f""}",2026-05-18 22:46:23.392+00,2026-05-18 22:42:18.496706+00,Club,medium,,
3450cc81-17b0-49cb-898b-b2f040bef4df,c9544dd0-3729-480b-bd00-315d75a45711,match_report,🟢 Relatório: ABC FC 3x0 Internacional,Brasileirão Série A • Toque para ver os detalhes da partida.,📊,"{""my_goals"": 3, ""opp_goals"": 0, ""competition"": ""Brasileirão Série A"", ""match_db_id"": ""a8be9f7d-c1a2-4988-92f1-712da4110e3e""}",2026-05-24 22:49:54.3+00,2026-05-24 22:45:23.60312+00,Club,medium,,
32be1071-6f7b-40b6-88d9-8b65c26ac84c,fa156d76-dbb9-473c-8a51-a059f6741bd8,success,Bem-vindo ao FLM 26!,"Parabéns pela criação do Time inicial teste! Seu elenco de 22 jogadores foi gerado automaticamente. Boa sorte, Manager!",👋,,,2026-05-26 00:41:37.556117+00,Club,medium,,
46df973b-4539-42b1-8964-e3aee9425021,c9544dd0-3729-480b-bd00-315d75a45711,loan_offer_accepted,✅ Empréstimo fechado,Edson Cardoso chegará por empréstimo. Taxa: R$0k. Divisão salarial: 100% pago por você.,✅,"{""player"": {""id"": ""zkwiefksb"", ""age"": 17, ""name"": ""Edson Cardoso"", ""goals"": 0, ""morale"": 65, ""salary"": 500, ""assists"": 0, ""isYouth"": true, ""overall"": 65, ""stamina"": 100, ""contract"": 1, ""position"": ""GOL"", ""potential"": 90, ""squadRole"": ""promessa"", ""attributes"": {""speed"": 51, ""vision"": 53, ""heading"": 62, ""marking"": 61, ""passing"": 57, ""crossing"": 47, ""physical"": 57, ""shooting"": 44, ""workRate"": 53, ""composure"": 60, ""defending"": 62, ""dribbling"": 48, ""longShots"": 37, ""setPieces"": 47, ""aggression"": 53, ""goalkeeping"": 79, ""positioning"": 65}, ""gamesPlayed"": 0, ""marketValue"": 0, ""personality"": ""preguicoso"", ""squad_status"": ""reserve"", ""contractStatus"": ""base"", ""promotionReady"": false, ""trainingProgress"": 0}, ""listing_id"": ""71e55df1-d037-47b8-8a77-c1225336f1ac""}",2026-05-27 02:13:35.285+00,2026-05-27 01:59:26.431595+00,Club,medium,,
f298d1ba-e3a3-4571-8080-2c088634aaf0,c9544dd0-3729-480b-bd00-315d75a45711,success,Bem-vindo ao FLM 26!,"Olá, Manager! Dicas: treine seus jogadores diariamente, melhore o CT e entre em ligas para competir online. Boa sorte! ⚽",👋,,2026-05-27 17:08:11.707+00,2026-05-27 17:06:44.15611+00,Clube,medium,,"[{""type"": ""navigate"", ""label"": ""Ir para Elenco"", ""payload"": {""tab"": ""squad""}}, {""type"": ""navigate"", ""label"": ""Melhorar CT"", ""payload"": {""tab"": ""training""}}]"
787c7614-ffd6-4d4e-b8de-43d0793fd46b,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:00.164815+00,Club,medium,,
6e103fd8-c69f-4a1a-a90c-1abe497a3911,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:14:18.988+00,2026-05-11 03:14:01.583682+00,Club,medium,,
275cfee7-88c1-4daa-8f30-d2b2f38aa383,68123140-4a25-44c0-adff-ea148c54423c,finance,💼 Movimentação Administrativa,"Seu saldo foi alterado em R$ 10,000,000. Motivo: Aporte administrativo",🔔,,2026-05-11 03:15:07.285+00,2026-05-11 03:15:00.156258+00,Club,medium,,
5f074e40-3c79-4250-a290-c0529512ac87,68123140-4a25-44c0-adff-ea148c54423c,success,Pagamento Confirmado,"Recebemos seu pagamento para ""Campanha Local"".",✅,"{""order_id"": ""e440b4d0-c807-4574-b050-041503bfcd42"", ""payment_id"": ""159513458328""}",2026-05-16 00:19:38.951+00,2026-05-16 00:18:59.201231+00,Financeiro,high,,
5771ad90-b6f4-4593-97f7-131031701bb9,c9544dd0-3729-480b-bd00-315d75a45711,finance,Premiação da Copa Recebida,Seu clube recebeu R$ 0.1M da Participação na Copa. Dinheiro adicionado ao caixa!,🔔,,2026-05-16 17:43:12.44+00,2026-05-11 20:51:51.242045+00,Club,medium,,
8e52deb4-5a09-487e-a58a-7d854a3cd95d,c9544dd0-3729-480b-bd00-315d75a45711,info,Pedido Realizado,"Seu pedido para ""Campanha Local"" foi gerado. Aguardando pagamento.",🛍️,"{""item_id"": ""mkt_local"", ""order_id"": ""bf7b2ff4-d914-4e8b-a801-473432c3a59b""}",2026-05-16 21:46:41.722+00,2026-05-16 21:45:19.175896+00,Financeiro,medium,,
775c4766-68d4-49b9-a329-14701c62ee72,c9544dd0-3729-480b-bd00-315d75a45711,success,Premium Ativado!,Sua conta Premium foi ativada/renovada por 30 dias. Aproveite todos os benefícios!,👑,"{""source"": ""auto_purchase"", ""order_id"": ""107e2d34-bfbf-4391-872c-fc165b453b89""}",2026-05-17 21:02:05.711+00,2026-05-17 20:52:04.385402+00,Premium,ultra,,
